i|uv^vxvNlw\~Tr`|zFlU|nBStmhmnrBnzuYiz]M]MYxrDzno\r~Vw?H\xvHKv{zWB~rooN~\xjS~FzRfbYpC}mdHF\RQ{xYf`yzbzx@]]EvGtzhEThlzic{E}u^wLjndb~EmE^b~oqlXyL~W	3	6	0.6
i|v~t~^|VT]eyr}f^b]}aniNHt\bT}Z{mr}MivxUh~D\}Bc|yEp~`wEMvkTZ]vIiV{TZk~gjupALn~I@M^}s@T}^V?I~fyyWi}MnEPVs|ZFLV[]VEqmy\jGZyZRnXH|Xx\mDLiNU^{JNPZe~w	3	6	0.6
i}iu^~~|v\ZVnV|u\vMk}jfnzQ~xYtzgVZiTsJ{LQnQqhx^all]~wX_A}r\o^[zk[SvmXgk~XYnrhJh^rUFo[hjtVEs\Yyxg]c~[hQtbzkPhC~|jHob^}VmBlZbnjOvht\{SGhly~{hDFNV~w	3	6	0.6
i}mt|nZv^Z^r~~u~[jluvtYZ[mm^ufXlZeYvil]\mJW{xBS}L@R}wAbb]ZVh]TnYVlbsteMl}_nUw]ydnXVK\TbZdOYjj}pIgN}|C{NJl|OM]}l[IR^lH^foeJ~VroefktvANDd}^|OH\f^~W	3	6	0.6
i}nL~~t~u~^Jyz}xRnUNNk|v]XfLM~mti}tGnKG~Wg{{d]McmZayB`NBzTjqJ\}iMt]MtpfyN_]xhyxRnLrKcw}^nMibZu_XJntn?uZMzvFoVwx^TBprz\jDNUrVqcybnqnWajy|U|`UB~zXw	3	6	0.6
i~nc~biy]z{zzYnvy{eVhntnujfLznz^RrQ}mmvm{ZG^mQ@ndEJrwkRKNV{g\~UtRVe\tVC~jG]}ayXLD|^oYljZ]LPxrxoej`~MaZLnUNPNDjvw@itm]vdEjUunppFMjL~]Ob\bn|XwCNznw	3	6	0.6
i~z^n^~i~hutzn~LR~UVux^UZmuwNVUdjVCjuDV~wYZ~JJOlrh`ks[hmvhV_^ljfDj|ipjrZTGrNmkW{bNvgFWnfnHUY]|YWFfzuIDvjUZI|BZ[^ToSnv}EFtDxuyOS{}}^GRVpznkg]D{y~w	3	6	0.6
it~~~NVjmir~|mu^^ZnzU}E}\lTct\Z}rlA}{xyNUJn]f[uunFqzp_}^U@qy|~ULVm~DhAvi|pI}~aPAx~t\RImvjKxZu\yZqM^tH|mFZpZcmZ^[MBTz|vAkam}nxEsE~^^BLfYr~kpbu{U~w	3	6	0.6
ivvl~I{r}nvkyp}{zwfus~\~I~un\ne~M}mdwIlLMrqyflQmduNjzce^mKEhNst}RVvYoffmtyMt|livZU]lmslyrCNnvR`b]VVVmHmnfiYMrV[~JdLfynbq[|vazkEfn\rE^C\~^LX`uZxnw	3	6	0.6
i{vl~b|{N[^yzj}n}Xt~etNalzNz@mvr^ZWy|\FN{xU\zIUsv}Huyj[Vi{r?Uj^~Q\U~{Xtf~odv|LGTu}js\jUueTRiyyy{]b]xKfpnYtZVwfJ{Hpni}~ErFfk~pFVijq~LlMUp~kf_~MZ~W	3	6	0.6
i|v~UVlrnV}j}|tMYi}ff|YVrLlnn|V}]v{{~ioVoNy~qIuvoNJ~BYUv^uEBNn|HX~Nx`Kx~^J^{?}p`}]rcnsBvzL@nn^?uVM|ibLpx]^Af{YzyFMRLzvbwMY}nqMBx]f~Grk]Zn{WrW}nvw	3	6	0.6
i~qu~nhxvxzrn{mkvZnz`jZf\f~\mFtrfvLivfNUwM~TLlsrwennmuS]^{_`jtzNYWvvwWl~nO]nTnO\~Krhi}E\jHT~NJyfFF^}MGmnTVSjI\}jAu]ttvaprf^lq^_mtj~LEuzR|xd{BmVvw	3	6	0.6
i~q}|~y}tZ{unnkzYn^~~|b^ZTEgz\ztN}dNiyR}Zlf\]oByUjDv`r`}lL_xmvuf[nVlWN]v]ITnx]_Vqi~tMWN~\UH{~RJYLuZeiYDv}|LVT]j[FojwznlDyeuzohVD^l~GXYV}}{cmNwn^w	3	6	0.6
iv}^^^Vlvxxnjmsvu\~zs~nBlKv[U^yff}dk{|\nff]^~{KfktKf\IqwJztLD\}cVJj|w{^VnQNNZ|hMnfzpUX\nxLYM||jSdl~{lKhz~kUjvd\vMVnbmzjI^m]}ptJvVvqP}imv^[f|TZm}o	3	6	0.6
i|uu\fL~~~tttt|w|{nn\z|r\ptvRUnumn{m}BtVolT~Bo~|\vDyzmb~y]fF|ZUoX~^W|fzzbq[my~Pk\t}g[vfmfErx|UzTpXzymjIZvsEprmm~FHlu\~BYRx|ZwxW|mn^O[|^h^{`lj|Y~w	3	6	0.6
